FIC_ID
3082519
3089232
3087155
2932038
3003482
3037588
3000956
3086183
2974134
3033902
3117662
3085034
3001023
3036481
3033648
3082123
3125865
3036416
2994596
3035240
3035143
3123947
3082576
3025059
2909860
3024647
3027462
2965751
2968483
3036915
3088863
3085764
3144597
3088092
2758209
2976804
3107711
3117309
3033222
3036504
3034502
2999351
2977893
3107651
3000741
3088075
3086872
3087896
3027387
3033087
3087539
3084792
3087589
2987108
2994079
3001991
3032151
3084730
3115241
3145903
3098537
3032072
2758206
3035387
3034308
2282119
2992596
3082518
3146119
3123380
3088160
3031566
3032230
3031605
2977847
2968304
2968065
2967503
3087371
3086553
3034972
3083844
3134595
2721860
2721745
3102811
3116842
3118071
3082490
2968485
3000942
3086594
3117570
3031129
3108118
2964407
3032949
3031323
3029907
3033519
3114158
3102869
3099265
2964398
2973410
3070472
2721432
3033512
3036512
3036684
3035319
3088153
3035009
2721224
3070181
3033366
3034581
3011211
3122508
3087746
2986264
3087333
3036782
3087357
3082001
3070154
3019528
2834759
2973305
3069864
2369344
3012970
2758205
2282402
3029655
3143866
2971291
3029646
2994099
2995374
3102338
3087983
3121475
3037455
3123540
3006415
3029378
2675817
2977404
3000396
3018617
3033242
3008515
3017287
2967581
3033949
2104887
2998665
3032876
3037616
3024583
3037704
3022433
3036645
3084728
2967274
3035309
3086182
3034970
3027646
2675792
3032511
3088073
2999344
3085422
3003200
3097202
3121884
3012527
3101585
3087566
2990635
3028646
3035140
3028827
3146145
2348701
2965283
3101525
3082575
3070250
3036682
2348646
3036441
3037603
2971188
2998642
3035840
3034508
2348526
3027603
3034188
3121877
3087432
2282408
3028048
3029236
3081903
3036075
3026305
3118516
3001671
3035391
3142940
3006495
2967396
3034946
3027179
2972217
2972203
3027461
3087021
3131840
3034726
3087601
3027591
3027352
3027116
3128287
3123936
3121776
3082568
3065760
3097956
2997807
3037028
2971810
3004469
2998790
3034899
3036499
3034003
3086468
2967402
2967510
2968357
3082517
2967549
3031615
2977732
3002898
3036692
3036722
3001879
2998746
3026268
3098216
3036552
3034187
2986253
2984169
2964441
3134610
3088038
3029041
3025671
3025707
3001979
3024744
3096499
3146215
3026032
3086181
3096531
3025859
3016217
3016143
3036242
2977564
3117514
3116840
2834512
2971187
2834496
3025301
3088311
3025058
2834682
2834736
2984176
2834390
2834491
2993996
3088028
3034186
3124652
2834654
3086545
3035288
2469855
2971236
3134574
3024069
2971176
3122466
3024266
2998707
3024603
3101798
2987159
3109497
3035055
3126301
2986878
3132271
2627260
2675869
2977691
2971172
3024845
2973113
3085662
3070292
3033995
2983139
2971145
2999372
3082095
3033867
2970928
2994974
3025555
3122859
2967343
3070225
2970831
2986969
3070291
2967383
3081574
2965266
2987152
3121895
3001530
3035021
2879704
2991373
2967138
2964592
2968337
2977452
3033368
3022436
2851683
3087878
2281904
3023688
3027191
3023796
2967276
3023547
3022635
3070224
3086080
3034058
3087748
3070346
2281780
3085763
2999667
3033220
2967082
2997643
2970815
2997814
3073009
2963776
2993797
2977466
2986993
3097630
2967214
2967131
2993802
2455346
3070287
2968294
3001126
3070108
2781598
2834908
3028825
2997819
3019704
2970652
2970782
2998785
3121485
3019476
2969768
